date,temperature
01-01-22 7:05,21.943476
01-01-22 7:06,21.976484
01-01-22 7:07,22.012617
01-01-22 7:08,22.04543
01-01-22 7:09,22.06379
01-01-22 7:11,22.064766
01-01-22 7:12,22.047773
01-01-22 7:13,22.029804
01-01-22 7:14,22.020235
01-01-22 7:15,22.017694
01-01-22 7:16,22.014765
01-01-22 7:17,22.001484
01-01-22 7:18,21.990938
01-01-22 7:19,21.973164
01-01-22 7:20,21.94797
01-01-22 7:21,21.932539
01-01-22 7:22,21.931953
01-01-22 7:23,21.933516
01-01-22 7:25,21.940937
01-01-22 7:26,21.955
01-01-22 7:27,21.972578
01-01-22 7:28,21.990938
01-01-22 7:29,22.011055
01-01-22 7:30,22.031757
01-01-22 7:31,22.054024
01-01-22 7:32,22.084688
01-01-22 7:33,22.123163
01-01-22 7:34,22.16164
01-01-22 7:37,22.231367
01-01-22 7:38,22.269648
01-01-22 7:39,22.304804
01-01-22 7:40,22.331953
01-01-22 7:41,22.354609
01-01-22 7:42,22.37668
01-01-22 7:44,22.39953
01-01-22 7:45,22.427265
01-01-22 7:46,22.461445
01-01-22 7:47,22.498163
01-01-22 7:48,22.533516
01-01-22 7:49,22.574923
01-01-22 7:50,22.619648
01-01-22 7:51,22.667109
01-01-22 7:52,22.71789
01-01-22 7:53,22.765156
01-01-22 7:54,22.80871
01-01-22 7:55,22.846407
01-01-22 7:56,22.881367
01-01-22 7:58,22.913399
01-01-22 7:59,22.932734
01-01-22 8:00,22.945234
01-01-22 8:01,22.947382
01-01-22 8:02,22.950117
01-01-22 8:03,22.97297
01-01-22 8:04,23.000116
01-01-22 8:05,23.031563
01-01-22 8:06,23.068281
01-01-22 8:07,23.10715
01-01-22 8:08,23.15168
01-01-22 8:09,23.216719
01-01-22 8:11,23.304415
01-01-22 8:12,23.405586
01-01-22 8:13,23.518085
01-01-22 8:14,23.619453
01-01-22 8:15,23.710274
01-01-22 8:16,23.797773
01-01-22 8:17,23.88957
01-01-22 8:18,23.98332
01-01-22 8:19,24.074335
01-01-22 8:20,24.167109
01-01-22 8:21,24.26047
01-01-22 8:22,24.347383
01-01-22 8:23,24.430586
01-01-22 8:25,24.511055
01-01-22 8:26,24.588789
01-01-22 8:27,24.659883
01-01-22 8:28,24.72707
01-01-22 8:29,24.788202
01-01-22 8:30,24.841524
01-01-22 8:31,24.887617
01-01-22 8:32,24.93703
01-01-22 8:33,24.994648
01-01-22 8:34,25.050117
01-01-22 8:35,25.099726
01-01-22 8:36,25.13957
01-01-22 8:38,25.160078
01-01-22 8:39,25.178438
01-01-22 8:40,25.225313
01-01-22 8:41,25.28625
01-01-22 8:42,25.344257
01-01-22 8:43,25.413984
01-01-22 8:44,25.481173
01-01-22 8:45,25.527071
01-01-22 8:46,25.543867
01-01-22 8:47,25.550117
01-01-22 8:48,25.553827
01-01-22 8:49,25.555
01-01-22 8:51,25.558516
01-01-22 8:52,25.571796
01-01-22 8:53,25.591913
01-01-22 8:54,25.590937
01-01-22 8:55,25.57414
01-01-22 8:56,25.569063
01-01-22 8:57,25.578047
01-01-22 8:58,25.599531
01-01-22 8:59,25.635664
01-01-22 9:00,25.660273
01-01-22 9:01,25.66164
01-01-22 9:02,25.663399
01-01-22 9:03,25.671211
01-01-22 9:05,25.699532
01-01-22 9:06,25.740938
01-01-22 9:07,25.778437
01-01-22 9:08,25.791132
01-01-22 9:09,25.798944
01-01-22 9:10,25.815546
01-01-22 9:11,25.824726
01-01-22 9:12,25.830194
01-01-22 9:13,25.85539
01-01-22 9:14,25.899921
01-01-22 9:15,25.948555
01-01-22 9:16,25.998554
01-01-22 9:18,26.043085
01-01-22 9:19,26.08586
01-01-22 9:20,26.129414
01-01-22 9:21,26.181171
01-01-22 9:22,26.234688
01-01-22 9:23,26.276875
01-01-22 9:24,26.311054
01-01-22 9:25,26.343086
01-01-22 9:26,26.372383
01-01-22 9:27,26.403828
01-01-22 9:28,26.431562
01-01-22 9:29,26.45832
01-01-22 9:30,26.500704
01-01-22 9:32,26.549726
01-01-22 9:33,26.598946
01-01-22 9:34,26.641523
01-01-22 9:35,26.674532
01-01-22 9:36,26.69504
01-01-22 9:37,26.7091
01-01-22 9:38,26.724726
01-01-22 9:39,26.72629
01-01-22 9:40,26.713203
01-01-22 9:41,26.710665
01-01-22 9:42,26.72375
01-01-22 9:43,26.736444
01-01-22 9:45,26.74211
01-01-22 9:46,26.75246
01-01-22 9:47,26.77043
01-01-22 9:48,26.774921
01-01-22 9:49,26.765741
01-01-22 9:50,26.769258
01-01-22 9:51,26.793476
01-01-22 9:52,26.831562
01-01-22 9:53,26.853632
01-01-22 9:54,26.860859
01-01-22 9:55,26.876093
01-01-22 9:56,26.880196
01-01-22 9:58,26.881367
01-01-22 9:59,26.893867
01-01-22 10:00,26.914766
01-01-22 10:01,26.931562
01-01-22 10:02,26.947773
01-01-22 10:03,26.963594
01-01-22 10:04,26.97922
01-01-22 10:05,26.999727
01-01-22 10:06,27.02336
01-01-22 10:07,27.047773
01-01-22 10:08,27.069843
01-01-22 10:09,27.087812
01-01-22 10:10,27.094063
01-01-22 10:12,27.092304
01-01-22 10:13,27.097773
01-01-22 10:14,27.128633
01-01-22 10:15,27.183125
01-01-22 10:16,27.246992
01-01-22 10:17,27.312422
01-01-22 10:18,27.381563
01-01-22 10:19,27.448946
01-01-22 10:20,27.50754
01-01-22 10:21,27.555977
01-01-22 10:22,27.606562
01-01-22 10:23,27.661055
01-01-22 10:25,27.708712
01-01-22 10:26,27.733906
01-01-22 10:27,27.725899
01-01-22 10:28,27.710468
01-01-22 10:29,27.709297
01-01-22 10:30,27.725508
01-01-22 10:31,27.752266
01-01-22 10:32,27.78625
01-01-22 10:33,27.828632
01-01-22 10:34,27.88254
01-01-22 10:35,27.946405
01-01-22 10:36,28.012032
01-01-22 10:37,28.07121
01-01-22 10:39,28.128828
01-01-22 10:40,28.17961
01-01-22 10:41,28.233515
01-01-22 10:42,28.311445
01-01-22 10:43,28.370234
01-01-22 10:44,28.411055
01-01-22 10:45,28.446016
01-01-22 10:46,28.472773
01-01-22 10:47,28.497969
01-01-22 10:48,28.518867
01-01-22 10:49,28.538399
01-01-22 10:50,28.552265
01-01-22 10:52,28.565937
01-01-22 10:53,28.593672
01-01-22 10:54,28.620821
01-01-22 10:55,28.646212
01-01-22 10:56,28.677656
01-01-22 10:57,28.715351
01-01-22 10:58,28.751875
01-01-22 10:59,28.786055
01-01-22 11:00,28.82375
01-01-22 11:01,28.863789
01-01-22 11:02,28.915155
01-01-22 11:04,28.971407
01-01-22 11:05,29.031366
01-01-22 11:06,29.09582
01-01-22 11:07,29.150898
01-01-22 11:08,29.194843
01-01-22 11:09,29.237421
01-01-22 11:10,29.26418
01-01-22 11:11,29.268282
01-01-22 11:12,29.266132
01-01-22 11:13,29.26418
01-01-22 11:14,29.266132
01-01-22 11:15,29.275118
01-01-22 11:16,29.29914
01-01-22 11:18,29.33039
01-01-22 11:19,29.369257
01-01-22 11:20,29.409687
01-01-22 11:21,29.45207
01-01-22 11:22,29.48293
01-01-22 11:23,29.503242
01-01-22 11:24,29.524141
01-01-22 11:25,29.543282
01-01-22 11:26,29.56418
01-01-22 11:27,29.58703
01-01-22 11:28,29.610079
01-01-22 11:29,29.634882
01-01-22 11:31,29.656172
01-01-22 11:32,29.680391
01-01-22 11:33,29.702265
01-01-22 11:34,29.71125
01-01-22 11:35,29.712227
01-01-22 11:36,29.701288
01-01-22 11:37,29.673944
01-01-22 11:38,29.640547
01-01-22 11:39,29.60129
01-01-22 11:40,29.580194
01-01-22 11:41,29.580782
01-01-22 11:42,29.593866
01-01-22 11:44,29.613789
01-01-22 11:45,29.646797
01-01-22 11:46,29.671991
01-01-22 11:47,29.671991
01-01-22 11:48,29.673944
01-01-22 11:49,29.689766
01-01-22 11:50,29.725313
01-01-22 11:51,29.777071
01-01-22 11:52,29.83703
01-01-22 11:53,29.880781
01-01-22 11:54,29.912813
01-01-22 11:55,29.910273
01-01-22 11:56,29.869453
01-01-22 11:58,29.841133
01-01-22 11:59,29.848555
01-01-22 12:00,29.859491
01-01-22 12:01,29.878633
01-01-22 12:02,29.904413
01-01-22 12:03,29.909101
01-01-22 12:04,29.914375
01-01-22 12:05,29.933125
01-01-22 12:06,29.926485
01-01-22 12:07,29.915352
01-01-22 12:08,29.935274
01-01-22 12:09,29.9509
01-01-22 12:11,29.954218
01-01-22 12:12,29.932734
01-01-22 12:13,29.789179
01-01-22 12:14,29.563007
01-01-22 12:15,29.460468
01-01-22 12:16,29.478632
01-01-22 12:17,29.502851
01-01-22 12:18,29.5134
01-01-22 12:19,29.517305
01-01-22 12:20,29.521015
01-01-22 12:21,29.534101
01-01-22 12:22,29.551094
01-01-22 12:24,29.562422
01-01-22 12:25,29.578829
01-01-22 12:26,29.577265
01-01-22 12:27,29.534101
01-01-22 12:28,29.513203
01-01-22 12:29,29.56203
01-01-22 12:30,29.64875
01-01-22 12:31,29.734882
01-01-22 12:32,29.709492
01-01-22 12:33,29.596601
01-01-22 12:34,29.581758
01-01-22 12:35,29.647774
01-01-22 12:37,29.683516
01-01-22 12:38,29.600117
01-01-22 12:39,29.428827
01-01-22 12:40,29.31496
01-01-22 12:41,29.337812
01-01-22 12:42,29.37336
01-01-22 12:43,29.385078
01-01-22 12:44,29.430977
01-01-22 12:45,29.511055
01-01-22 12:46,29.603828
01-01-22 12:47,29.69797
01-01-22 12:48,29.769844
01-01-22 12:49,29.789375
01-01-22 12:51,29.74211
01-01-22 12:52,29.713984
01-01-22 12:53,29.739374
01-01-22 12:54,29.745821
01-01-22 12:55,29.750507
01-01-22 12:56,29.766132
01-01-22 12:57,29.769453
01-01-22 12:58,29.760273
01-01-22 12:59,29.728046
01-01-22 13:00,29.629023
01-01-22 13:01,29.465548
01-01-22 13:02,29.26047
01-01-22 13:04,29.054024
01-01-22 13:05,28.86711
01-01-22 13:06,28.703632
01-01-22 13:07,28.57375
01-01-22 13:08,28.48215
01-01-22 13:09,28.462227
01-01-22 13:10,28.555
01-01-22 13:11,28.637226
01-01-22 13:12,28.70832
01-01-22 13:13,28.797579
01-01-22 13:14,28.86711
01-01-22 13:15,28.920038
01-01-22 13:16,28.962421
01-01-22 13:18,28.958712
01-01-22 13:19,28.937227
01-01-22 13:20,28.941523
01-01-22 13:21,28.944649
01-01-22 13:22,28.941523
01-01-22 13:23,28.936054
01-01-22 13:24,28.925703
01-01-22 13:25,28.923555
01-01-22 13:26,28.878633
01-01-22 13:27,28.751484
01-01-22 13:28,28.623554
01-01-22 13:29,28.544453
01-01-22 13:31,28.492695
01-01-22 13:32,28.44621
01-01-22 13:33,28.415743
01-01-22 13:34,28.409296
01-01-22 13:35,28.406757
01-01-22 13:36,28.39582
01-01-22 13:37,28.376484
01-01-22 13:38,28.334688
01-01-22 13:39,28.290546
01-01-22 13:40,28.261835
01-01-22 13:41,28.248554
01-01-22 13:42,28.24328
01-01-22 13:43,28.226679
01-01-22 13:45,28.18957
01-01-22 13:46,28.1425
01-01-22 13:47,28.113594
01-01-22 13:48,28.11457
01-01-22 13:49,28.140352
01-01-22 13:50,28.165937
01-01-22 13:51,28.170038
01-01-22 13:52,28.150703
01-01-22 13:53,28.089571
01-01-22 13:54,27.971601
01-01-22 13:55,27.841719
01-01-22 13:56,27.759687
01-01-22 13:58,27.732344
01-01-22 13:59,27.71125
01-01-22 14:00,27.662031
01-01-22 14:01,27.609882
01-01-22 14:02,27.576288
01-01-22 14:03,27.532734
01-01-22 14:04,27.47043
01-01-22 14:05,27.406172
01-01-22 14:06,27.351484
01-01-22 14:07,27.300703
01-01-22 14:08,27.24211
01-01-22 14:09,27.18918
01-01-22 14:10,27.15168
01-01-22 14:12,27.136835
01-01-22 14:13,27.126875
01-01-22 14:14,27.094454
01-01-22 14:15,27.046406
01-01-22 14:16,26.990938
01-01-22 14:17,26.928047
01-01-22 14:18,26.87336
01-01-22 14:19,26.832735
01-01-22 14:20,26.793476
01-01-22 14:21,26.74875
01-01-22 14:22,26.706562
01-01-22 14:23,26.680195
01-01-22 14:25,26.664179
01-01-22 14:26,26.647383
01-01-22 14:27,26.602266
01-01-22 14:28,26.534101
01-01-22 14:29,26.46086
01-01-22 14:30,26.398554
01-01-22 14:31,26.34621
01-01-22 14:32,26.298359
01-01-22 14:33,26.269062
01-01-22 14:34,26.250313
01-01-22 14:35,26.22375
01-01-22 14:36,26.200117
01-01-22 14:38,26.18371
01-01-22 14:39,26.165937
01-01-22 14:40,26.139765
01-01-22 14:41,26.110664
01-01-22 14:42,26.088594
01-01-22 14:43,26.062422
01-01-22 14:44,26.026875
01-01-22 14:45,25.98332
01-01-22 14:46,25.940937
01-01-22 14:47,25.911446
01-01-22 14:48,25.889961
01-01-22 14:49,25.86711
01-01-22 14:50,25.830194
01-01-22 14:52,25.78
01-01-22 14:53,25.724531
01-01-22 14:54,25.678438
01-01-22 14:55,25.648554
01-01-22 14:56,25.631172
01-01-22 14:57,25.628633
01-01-22 14:58,25.619257
01-01-22 14:59,25.596407
01-01-22 15:00,25.579023
01-01-22 15:01,25.572578
01-01-22 15:02,25.564766
01-01-22 15:03,25.547579
01-01-22 15:05,25.518671
01-01-22 15:06,25.480585
01-01-22 15:07,25.431171
01-01-22 15:08,25.370625
01-01-22 15:09,25.31711
01-01-22 15:10,25.283516
01-01-22 15:11,25.254805
01-01-22 15:12,25.21711
01-01-22 15:13,25.172968
01-01-22 15:14,25.122969
01-01-22 15:15,25.072187
01-01-22 15:16,25.038984
01-01-22 15:17,25.018476
01-01-22 15:19,25.000898
01-01-22 15:20,24.98293
01-01-22 15:21,24.963007
01-01-22 15:22,24.935274
01-01-22 15:23,24.894062
01-01-22 15:24,24.8425
01-01-22 15:25,24.790937
01-01-22 15:26,24.744062
01-01-22 15:27,24.706367
01-01-22 15:28,24.67707
01-01-22 15:29,24.65832
01-01-22 15:30,24.643671
01-01-22 15:32,24.620625
01-01-22 15:33,24.594843
01-01-22 15:34,24.56203
01-01-22 15:35,24.521992
01-01-22 15:36,24.481953
01-01-22 15:37,24.441523
01-01-22 15:38,24.402851
01-01-22 15:39,24.366718
01-01-22 15:40,24.32414
01-01-22 15:41,24.284296
01-01-22 15:42,24.253437
01-01-22 15:43,24.231367
01-01-22 15:44,24.21789
01-01-22 15:46,24.20832
01-01-22 15:47,24.205194
01-01-22 15:48,24.203632
01-01-22 15:49,24.193281
01-01-22 15:50,24.173944
01-01-22 15:51,24.156757
01-01-22 15:52,24.146797
01-01-22 15:53,24.139961
01-01-22 15:54,24.13254
01-01-22 15:55,24.125116
01-01-22 15:56,24.117891
01-01-22 15:57,24.105976
01-01-22 15:59,24.091524
01-01-22 16:00,24.079609
01-01-22 16:01,24.063398
01-01-22 16:02,24.037813
01-01-22 16:03,24.014765
01-01-22 16:04,23.996407
01-01-22 16:05,23.985468
01-01-22 16:06,23.978632
01-01-22 16:07,23.969063
01-01-22 16:08,23.964375
01-01-22 16:09,23.961836
01-01-22 16:10,23.957148
01-01-22 16:11,23.951485
01-01-22 16:13,23.943476
01-01-22 16:14,23.919258
01-01-22 16:15,23.887812
01-01-22 16:16,23.85539
01-01-22 16:17,23.821405
01-01-22 16:18,23.786446
01-01-22 16:19,23.757149
01-01-22 16:20,23.735468
01-01-22 16:21,23.707344
01-01-22 16:22,23.678438
01-01-22 16:23,23.654219
01-01-22 16:24,23.627657
01-01-22 16:26,23.59797
01-01-22 16:27,23.565351
01-01-22 16:28,23.529219
01-01-22 16:29,23.495234
01-01-22 16:30,23.47004
01-01-22 16:31,23.44504
01-01-22 16:32,23.419844
01-01-22 16:33,23.406172
01-01-22 16:34,23.398945
01-01-22 16:35,23.392109
01-01-22 16:36,23.38
01-01-22 16:37,23.358515
01-01-22 16:38,23.339571
01-01-22 16:40,23.318281
01-01-22 16:41,23.298164
01-01-22 16:42,23.28879
01-01-22 16:43,23.28293
01-01-22 16:44,23.275703
01-01-22 16:45,23.262812
01-01-22 16:46,23.243671
01-01-22 16:47,23.229023
01-01-22 16:48,23.226093
01-01-22 16:49,23.233711
